,Sex, MaritalStatus, Age, Education, Occupation, YearsInSf, DualIncome, HouseholdMembers, Under18, HouseholdStatus, TypeOfHome, EthnicClass, Language,Class
6027,1.0,1.0,6.0,2.0,3.0,5.0,2.0,3.0,0.0,1.0,2.0,7.0,1.0,4.0
6028,1.0,5.0,1.0,2.0,6.0,2.0,1.0,8.0,6.0,3.0,1.0,6.0,1.0,1.0
6029,1.0,5.0,1.0,2.0,6.0,5.0,1.0,8.0,6.0,3.0,1.0,6.0,1.0,1.0
6030,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0
6031,2.0,5.0,1.0,1.0,9.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,9.0
6032,1.0,5.0,1.0,1.0,6.0,2.0,1.0,7.0,5.0,3.0,3.0,2.0,3.0,1.0
6033,1.0,5.0,2.0,3.0,7.0,2.0,1.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0
6034,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6035,1.0,5.0,2.0,3.0,7.0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,1.0
6036,2.0,5.0,2.0,4.0,2.0,4.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,4.0
6037,2.0,2.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0
6038,2.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6039,2.0,3.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,6.0
6040,2.0,1.0,3.0,4.0,6.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,1.0,4.0
6041,2.0,1.0,3.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,1.0,7.0,1.0,4.0
6042,1.0,5.0,3.0,5.0,9.0,5.0,1.0,2.0,0.0,1611.0,1.0,3.0,1.0,1.0
6043,1.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0
6044,1.0,5.0,3.0,6.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,7.0,1.0,7.0
6045,2.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,8.0
6046,2.0,2.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,9.0
6047,1.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
6048,1.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
6049,1.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6050,2.0,1.0,3.0,2.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
6051,2.0,3.0,3.0,4.0,4.0,5.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0
6052,2.0,4.0,4.0,6.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6053,2.0,1.0,4.0,4.0,1.0,5.0,2.0,6.0,4.0,2.0,1.0,8.0,1.0,6.0
6054,1.0,3.0,4.0,3.0,7.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6055,2.0,1.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6056,2.0,5.0,4.0,6.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
6057,2.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,8.0
6058,2.0,1.0,4.0,6.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
6059,1.0,1.0,4.0,6.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,7.0,1.0,8.0
6060,1.0,1.0,4.0,4.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,8.0,1.0,8.0
6061,2.0,1.0,4.0,5.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6062,2.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,1.0,7.0,2.0,8.0
6063,2.0,1.0,5.0,6.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6064,2.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,6.0
6065,2.0,5.0,5.0,4.0,1.0,5.0,1.0,2.0,0.0,3.0,5.0,7.0,1.0,6.0
6066,2.0,2.0,5.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,5.0,7.0,1.0,5.0
6067,2.0,2.0,5.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
6068,2.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6069,2.0,1.0,6.0,3.0,5.0,5.0,3.0,7.0,2.0,1.0,1.0,7.0,1.0,6.0
6070,2.0,3.0,6.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
6071,2.0,4.0,7.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,2.0
6072,1.0,1.0,7.0,3.0,4.0,4.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0
6073,2.0,4.0,7.0,6.0,8.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,8.0
6074,2.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,7.0,1.0,9.0
6075,2.0,5.0,1.0,2.0,6.0,3.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0
6076,1.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,5.0,7.0,1.0,1.0
6077,1.0,5.0,1.0,2.0,7.0,2.0,1.0,1.0,0.0,1.0,5.0,7.0,1.0,1.0
6078,2.0,5.0,1.0,2.0,6.0,3.0,1.0,2.0,1.0,3.0,3.0,7.0,1.0,1.0
6079,2.0,5.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,2.0
6080,2.0,5.0,2.0,2.0,6.0,4.0,1.0,2.0,0.0,2.0,3.0,6.0,1.0,3.0
6081,2.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0
6082,1621.0,3.0,5.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,7.0
6083,2.0,1.0,5.0,6.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,8.0
6084,2.0,1.0,5.0,3.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,8.0
6085,1.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,7.0,1.0,8.0
6086,2.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
6087,2.0,1.0,6.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,2.0,7.0,1.0,6.0
6088,2.0,4.0,7.0,3.0,8.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
6089,1.0,5.0,2.0,4.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
6090,2.0,5.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
6091,2.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6092,2.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,9.0
6093,2.0,1.0,5.0,4.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6094,2.0,4.0,5.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,8.0,1.0,7.0
6095,2.0,1.0,3.0,3.0,5.0,1.0,3.0,7.0,5.0,2.0,3.0,7.0,1.0,6.0
6096,2.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0
6097,1.0,1.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,7.0,1.0,9.0
6098,2.0,1.0,5.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6099,2.0,1.0,3.0,6.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
6100,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
6101,2.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0
6102,1.0,3.0,5.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
6103,2.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,7.0,1.0,5.0
6104,1.0,3.0,2.0,3.0,7.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
6105,2.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
6106,2.0,2.0,3.0,6.0,1.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
6107,1.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6108,2.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6109,2.0,5.0,4.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,8.0
6110,2.0,1.0,5.0,6.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
6111,2.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,5.0,7.0,1.0,5.0
6112,2.0,1.0,3.0,6.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6113,1.0,5.0,3.0,4.0,7.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6114,1.0,3.0,3.0,5.0,7.0,2.0,1.0,2.0,0.0,2.0,3.0,5.0,1.0,4.0
6115,2.0,5.0,6.0,4.0,5.0,2.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
6116,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6117,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6118,2.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6119,2.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
6120,2.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
6121,2.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
6122,1.0,3.0,4.0,1631.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,6.0,3.0,5.0
6123,1.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6124,1.0,1.0,4.0,3.0,3.0,5.0,2.0,7.0,5.0,2.0,3.0,8.0,1.0,5.0
6125,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0
6126,2.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6127,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,7.0
6128,2.0,1.0,3.0,6.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
6129,2.0,1.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,9.0
6130,1.0,2.0,5.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6131,1.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0
6132,2.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6133,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0
6134,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
6135,1.0,5.0,2.0,4.0,1.0,5.0,1.0,6.0,0.0,3.0,1.0,5.0,1.0,2.0
6136,1.0,5.0,3.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,8.0,1.0,9.0
6137,1.0,5.0,6.0,5.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
6138,1.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6139,2.0,1.0,5.0,4.0,1.0,5.0,2.0,3.0,0.0,2.0,3.0,7.0,1.0,8.0
6140,1.0,5.0,2.0,3.0,7.0,4.0,1.0,4.0,0.0,2.0,3.0,3.0,1.0,1.0
6141,2.0,1.0,4.0,6.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
6142,2.0,1.0,6.0,5.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6143,2.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6144,2.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6145,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
6146,2.0,1.0,5.0,6.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,7.0,1.0,8.0
6147,2.0,1.0,7.0,4.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
6148,1.0,1.0,7.0,1.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,2.0
6149,2.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
6150,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,3.0
6151,2.0,1.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,7.0,1.0,6.0
6152,1.0,5.0,2.0,3.0,3.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
6153,2.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0
6154,2.0,5.0,2.0,3.0,5.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0
6155,2.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,2.0
6156,2.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,9.0
6157,2.0,5.0,2.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
6158,2.0,1.0,5.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6159,1.0,5.0,2.0,5.0,1.0,4.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
6160,2.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0
6161,2.0,1.0,7.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,4.0
6162,2.0,1.0,3.0,6.0,9.0,2.0,1641.0,2.0,0.0,1.0,2.0,7.0,1.0,8.0
6163,2.0,4.0,6.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,6.0
6164,2.0,1.0,5.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
6165,2.0,5.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,5.0,2.0,6.0
6166,2.0,1.0,2.0,3.0,7.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
6167,2.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0
6168,1.0,1.0,5.0,5.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,7.0,1.0,8.0
6169,1.0,2.0,4.0,6.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
6170,2.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
6171,1.0,5.0,3.0,5.0,9.0,5.0,1.0,1.0,0.0,3.0,1.0,8.0,1.0,1.0
6172,2.0,3.0,4.0,4.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
6173,1.0,5.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0
6174,1.0,5.0,3.0,3.0,7.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
6175,1.0,1.0,6.0,5.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
6176,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
6177,1.0,5.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,6.0
6178,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
6179,2.0,5.0,1.0,2.0,6.0,3.0,1.0,4.0,1.0,3.0,3.0,7.0,1.0,1.0
6180,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
6181,2.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,8.0
6182,1.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,3.0,4.0
6183,2.0,3.0,4.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0
6184,2.0,5.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,5.0,7.0,1.0,2.0
6185,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0
6186,2.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,6.0
6187,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,4.0
6188,1.0,5.0,4.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,9.0
6189,2.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
6190,1.0,5.0,2.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,9.0
6191,2.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0
6192,1.0,5.0,2.0,2.0,6.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,1.0
6193,2.0,2.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,1.0,7.0,1.0,1.0
6194,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,8.0
6195,2.0,1.0,5.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,9.0
6196,2.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
6197,1.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,8.0
6198,1.0,1.0,2.0,3.0,7.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6199,1.0,1.0,4.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
6200,2.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
6201,1.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
6202,1.0,4.0,7.0,5.0,8.0,5.0,1.0,1.0,0.0,1651.0,3.0,7.0,1.0,2.0
6203,1.0,1.0,7.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
6204,1.0,1.0,7.0,4.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
6205,1.0,5.0,3.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
6206,2.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6207,1.0,1.0,7.0,4.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,5.0
6208,2.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0
6209,2.0,1.0,6.0,3.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,6.0
6210,1.0,5.0,3.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,1.0
6211,1.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,0.0,2.0,2.0,7.0,1.0,2.0
6212,1.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
6213,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,8.0
6214,2.0,2.0,4.0,5.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0
6215,2.0,1.0,7.0,3.0,5.0,5.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,4.0
6216,1.0,5.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,5.0
6217,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,6.0
6218,2.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,3.0
6219,2.0,1.0,6.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
6220,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,5.0
6221,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
6222,1.0,3.0,4.0,6.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
6223,2.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,6.0
6224,2.0,1.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,6.0
6225,1.0,5.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,2.0
6226,2.0,5.0,3.0,3.0,2.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0
6227,2.0,4.0,6.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,7.0
6228,2.0,5.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0
6229,2.0,1.0,5.0,6.0,9.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,6.0
6230,2.0,1.0,7.0,5.0,8.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
6231,2.0,1.0,6.0,4.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
6232,2.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,4.0
6233,2.0,1.0,5.0,5.0,4.0,5.0,2.0,3.0,0.0,1.0,1.0,8.0,1.0,6.0
6234,2.0,1.0,3.0,2.0,9.0,5.0,3.0,4.0,0.0,2.0,1.0,8.0,1.0,6.0
6235,1.0,1.0,6.0,3.0,8.0,5.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
6236,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,7.0,1.0,7.0
6237,2.0,1.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,8.0
6238,1.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,6.0
6239,1.0,5.0,2.0,3.0,7.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
6240,2.0,2.0,4.0,5.0,1.0,5.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,7.0
6241,1.0,3.0,6.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,7.0
6242,1661.0,1.0,2.0,3.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,6.0,1.0,2.0
6243,1.0,1.0,4.0,6.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,9.0
6244,2.0,1.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,1.0,4.0
6245,2.0,3.0,4.0,6.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,7.0
6246,1.0,5.0,2.0,4.0,1.0,5.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,4.0
6247,2.0,3.0,4.0,4.0,1.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,4.0
6248,2.0,1.0,3.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
6249,1.0,5.0,4.0,3.0,8.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
6250,2.0,2.0,3.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
6251,1.0,1.0,4.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,7.0,1.0,7.0
6252,2.0,5.0,4.0,6.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
6253,2.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,7.0,1.0,5.0
6254,1.0,5.0,3.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,4.0
6255,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
6256,1.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
6257,2.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,6.0
6258,2.0,1.0,3.0,4.0,5.0,2.0,3.0,6.0,4.0,1.0,1.0,8.0,1.0,7.0
6259,1.0,2.0,3.0,4.0,7.0,2.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
6260,1.0,3.0,2.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0,6.0
6261,2.0,5.0,2.0,2.0,6.0,2.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
